,0,1,2,3,4,5,6,7,8,9,10,11,12,13
114,5519338,深圳,厦门吉比特网络技术股份有限公司,"['上市游戏公司', '六险一金', '住房补贴', '旅游经费']",500-2000人,游戏,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,数据分析师,15k-30k,不限
115,4908000,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,开发|测试|运维类,2019-05-05,数据分析(J11352),15k-30k,1-3年
116,4248912,深圳,深圳市前海数据服务有限公司,"['免费班车', '股票期权', '带薪年假', '绩效奖金']",15-50人,数据服务,不需要融资,南山区,本科,产品|需求|项目类,2019-05-06,数据分析师,10k-15k,3-5年
117,5425301,深圳,邓韩贝信息技术咨询（上海）有限公司,[],50-150人,"数据服务,其他",不需要融资,罗湖区,本科,产品|需求|项目类,2019-04-22,(高级)数据分析师,15k-25k,3-5年
118,5817657,深圳,北京易数科技有限公司,"['股票期权', '绩效奖金', '扁平管理', '弹性工作']",150-500人,"企业服务,数据服务",B轮,南山区,不限,产品|需求|项目类,2天前发布,商业数据分析师-华南,20k-40k,3-5年
119,5311198,深圳,深圳前海亚农产业链科技有限公司,[],50-150人,"移动互联网,电子商务",不需要融资,南山区,本科,产品|需求|项目类,2天前发布,商业数据分析师,10k-15k,3-5年
120,5661116,深圳,深圳静限定成衣设计有限公司,[],50-150人,"电子商务,生活服务",不需要融资,南山区,本科,产品|需求|项目类,2019-04-29,数据分析师,10k-15k,5-10年
121,5895312,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,产品|需求|项目类,3天前发布,腾讯云-高级数据分析师,16k-32k,3-5年
122,4958360,深圳,厦门吉比特网络技术股份有限公司,"['上市游戏公司', '六险一金', '住房补贴', '旅游经费']",500-2000人,游戏,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,数据分析师（挖掘方向）,15k-20k,3-5年
123,3792413,深圳,深圳爱拼信息科技有限公司,"['发展迅猛', '股票期权', '数据驱动', '美女多']",50-150人,数据服务,B轮,南山区,硕士,开发|测试|运维类,2019-05-06,数据分析师,10k-20k,不限
124,5420018,深圳,西安小青蛙影视文化传播有限公司,[],15-50人,"移动互联网,广告营销",A轮,南山区,本科,开发|测试|运维类,2019-05-05,大数据分析师,25k-35k,5-10年
125,5834774,深圳,深圳萨摩耶互联网金融服务有限公司,"['技能培训', '年度旅游', '岗位晋升', '五险一金']",150-500人,金融,C轮,南山区,本科,产品|需求|项目类,3天前发布,数据分析师,10k-15k,1-3年
126,5842753,深圳,岩心科技（深圳）有限公司,"['美女如云', '股票期权', '高速发展', '扁平管理']",500-2000人,"移动互联网,金融",D轮及以上,南山区,不限,产品|需求|项目类,2019-05-06,数据分析师（信贷业务）,15k-25k,3-5年
127,5658601,深圳,北京京东世纪贸易有限公司,"['五险一金', '带薪年假', '免费班车', '定期体检']",2000人以上,"电子商务,数据服务",上市公司,宝安区,本科,产品|需求|项目类,2天前发布,高级数据分析师,18k-30k,5-10年
128,5869574,深圳,江苏令知阁科技发展有限公司,"['绩效奖金', '交通补助', '弹性工作', '年度旅游']",50-150人,"移动互联网,文化娱乐",A轮,南山区,本科,开发|测试|运维类,2019-05-09,数据分析经理,10k-20k,3-5年
129,5513836,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,产品|需求|项目类,2019-05-05,数据分析师(J11494),25k-40k,3-5年
130,5872378,深圳,南京哲彦信息技术有限公司,"['年底双薪', '带薪年假', '绩效奖金', '交通补助']",150-500人,"金融,移动互联网",未融资,福田区,本科,产品|需求|项目类,2019-05-05,数据分析师,15k-20k,不限
131,5505916,深圳,维沃移动通信有限公司,"['年终分红', '带薪年假', '年度旅游', '岗位晋升']",2000人以上,移动互联网,未融资,宝安区,本科,产品|需求|项目类,2019-05-06,商业数据分析师,50k-80k,3-5年
132,5557724,深圳,深圳就位网科技有限公司,[],15-50人,"企业服务,数据服务",未融资,福田区,本科,开发|测试|运维类,2019-05-09,数据分析师/BI工程师,6k-10k,1-3年
133,4595405,深圳,北京通力互联技术服务有限公司,"['绩效奖金', '交通补助', '定期体检', '通讯津贴']",2000人以上,"电子商务,企业服务",不需要融资,南山区,本科,产品|需求|项目类,3天前发布,数据分析师,10k-15k,1-3年
134,5804803,深圳,深圳市中手游网络科技有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",500-2000人,"移动互联网,游戏",上市公司,福田区,本科,产品|需求|项目类,2019-05-08,sz-数据分析师,10k-20k,3-5年
135,5628454,深圳,深圳市信享科技有限公司,"['股票期权', '午餐补助', '交通补助', '带薪年假']",少于15人,"企业服务,金融",天使轮,龙岗区,本科,开发|测试|运维类,2019-05-07,数据分析师,11k-15k,1-3年
136,5724546,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,3天前发布,高级数据分析工程师（线上讲师）,2k-3k,3-5年
137,1574129,深圳,深圳市环球易购电子商务有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-05,数据分析师,8k-15k,不限
138,5868266,深圳,深圳市腾云世纪信息有限公司,"['节日礼物', '绩效奖金', '岗位晋升', '帅哥多']",50-150人,"教育,医疗健康",未融资,南山区,本科,产品|需求|项目类,2019-04-25,数据分析师,10k-15k,1-3年
139,5780055,深圳,天津美维信息技术有限公司成都分公司,"['节日礼物', '岗位晋升', '管理规范', '美女多']",500-2000人,"移动互联网,电子商务",D轮及以上,宝安区,大专,市场|商务类,2019-04-24,商业数据分析师,9k-14k,3-5年
140,5635322,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,不限,产品|需求|项目类,2019-05-05,资深数据分析师(J11772),50k-70k,5-10年
141,5859081,深圳,深圳市华海鹏城酒业有限公司,[],500-2000人,"电子商务,其他",不需要融资,福田区,本科,产品|需求|项目类,2019-04-23,数据分析经理,50k-70k,3-5年
142,5793388,深圳,深圳市小水滴计算机系统有限公司,[],50-150人,"移动互联网,社交网络",未融资,南山区,本科,开发|测试|运维类,3天前发布,数据分析工程师,15k-30k,3-5年
143,5898451,深圳,深圳市华云中盛科技有限公司,"['绩效奖金', '带薪年假', '通讯津贴', '定期体检']",500-2000人,"数据服务,移动互联网",不需要融资,南山区,本科,产品|需求|项目类,2019-05-06,数据分析师（数据分析产品经理方向）,15k-25k,1-3年
144,5902196,深圳,深圳深镜数据有限公司,[],少于15人,"金融,数据服务",未融资,南山区,本科,产品|需求|项目类,2019-05-07,数据分析师,15k-30k,3-5年
145,422119,深圳,招联消费金融有限公司,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",500-2000人,金融,不需要融资,南山区,本科,产品|需求|项目类,2019-05-09,数据分析工程师,18k-28k,3-5年
146,5919235,深圳,深圳市创梦天地科技有限公司,"['绩效奖金', '五险一金', '带薪年假', '节日礼物']",500-2000人,移动互联网,上市公司,南山区,不限,产品|需求|项目类,3天前发布,游戏数据分析师,16k-25k,3-5年
147,5707576,深圳,深圳市万普拉斯科技有限公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",500-2000人,电子商务,未融资,福田区,本科,开发|测试|运维类,2019-05-05,电商数据分析师,10k-20k,3-5年
148,4534148,深圳,北京通力互联技术服务有限公司,"['绩效奖金', '交通补助', '定期体检', '通讯津贴']",2000人以上,"电子商务,企业服务",不需要融资,南山区,本科,开发|测试|运维类,3天前发布,数据分析,8k-15k,1-3年
149,5717964,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,数据分析专家,20k-40k,3-5年
150,4215499,深圳,深圳前海用友力合金融服务有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",500-2000人,金融,不需要融资,南山区,本科,产品|需求|项目类,3天前发布,数据分析（风控方向）,8k-15k,1-3年
151,5750577,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,【国际业务部】高级数据分析工程师（深圳）,23k-46k,3-5年
152,5376509,深圳,深圳依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '扁平管理']",2000人以上,"移动互联网,O2O",C轮,福田区,本科,产品|需求|项目类,2019-05-05,数据分析总监/副总监(J10846),30k-50k,5-10年
153,5410961,深圳,深圳市环球易购电子商务有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-05,高级数据分析师,7k-14k,1-3年
154,5666110,深圳,深圳前海用友力合金融服务有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",500-2000人,金融,不需要融资,南山区,本科,产品|需求|项目类,3天前发布,数据分析岗,8k-14k,1-3年
155,5638672,深圳,北京网石科技有限公司,"['岗位晋升', '领导好', '通讯津贴', '年终分红']",2000人以上,游戏,不需要融资,南山区,本科,运营|编辑|客服类,2019-05-09,游戏数据分析师,10k-20k,3-5年
156,5898902,深圳,深圳市保利物业管理集团有限公司,"['股权激励', '项目奖金', '节日补贴', '交通补贴']",2000人以上,"电子商务,生活服务",不需要融资,南山区,不限,产品|需求|项目类,2019-05-07,数据分析师,15k-20k,3-5年
157,5887368,深圳,天津一三九实业有限公司,[],15-50人,移动互联网、数据服务,未融资,龙华新区,不限,金融类,2019-04-30,数据分析实习,6k-12k,不限
158,3434325,深圳,招商证券股份有限公司,"['全牌照券商', '双A级', '上市公司', '优质培训体系']",2000人以上,"招聘,其他",上市公司,南山区,本科,开发|测试|运维类,2019-04-26,数据分析中级经理,20k-35k,1-3年
159,5827207,深圳,岩心科技（深圳）有限公司,"['美女如云', '股票期权', '高速发展', '扁平管理']",500-2000人,"移动互联网,金融",D轮及以上,南山区,本科,产品|需求|项目类,2019-05-06,数据分析工程师,15k-30k,3-5年
160,5672050,深圳,深圳市客路网络科技有限公司,"['零食水果供应', '带薪年假', '绩效奖金', '扁平管理']",500-2000人,"移动互联网,旅游",D轮及以上,福田区,本科,开发|测试|运维类,2019-05-08,数据分析,18k-35k,1-3年
161,4751708,深圳,深圳市迅雷网络技术有限公司,"['节日礼物', '技能培训', '免费班车', '运动日']",500-2000人,移动互联网,上市公司,南山区,本科,产品|需求|项目类,2019-05-06,数据分析,15k-30k,3-5年
162,5023727,深圳,深圳市小赢科技有限责任公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",500-2000人,金融,上市公司,南山区,本科,产品|需求|项目类,2019-05-06,数据分析,10k-20k,1-3年
163,5261785,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,数据分析,15k-20k,不限
164,5485912,深圳,深圳市赑玄阁科技有限公司,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",少于15人,"移动互联网,硬件",不需要融资,南山区,本科,产品|需求|项目类,2019-05-08,数据分析工程师,20k-35k,3-5年
165,5386332,深圳,深圳市珍爱网信息技术有限公司,"['发展上升型', '朝阳行业', '创业氛围浓厚', '年终分红']",2000人以上,"社交网络,生活服务",不需要融资,南山区,本科,开发|测试|运维类,2019-05-08,数据分析师,11k-18k,1-3年
166,5431740,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,数据分析高级工程师,40k-70k,3-5年
167,3712300,深圳,深圳市自然醒商业连锁有限公司,"['绩效奖金', '带薪年假', '专项奖金']",500-2000人,"电子商务,生活服务",B轮,宝安区,大专,开发|测试|运维类,2019-05-09,数据分析师,5k-10k,1-3年
168,5900998,深圳,马上消费金融股份有限公司,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,"金融,移动互联网",不需要融资,福田区,本科,产品|需求|项目类,3天前发布,高级数据分析师,15k-25k,5-10年
169,5701233,深圳,美的集团电子商务有限公司,"['扁平管理', '团队颜值高', '不打卡', '年度旅游']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-09,数据分析师,10k-20k,1-3年
170,5606980,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,产品|需求|项目类,2019-05-05,数据分析师,15k-25k,1-3年
171,5778708,深圳,深圳市华云中盛科技有限公司,"['绩效奖金', '带薪年假', '通讯津贴', '定期体检']",500-2000人,"数据服务,移动互联网",不需要融资,南山区,本科,产品|需求|项目类,2019-05-03,数据分析师,9k-18k,不限
172,5660611,深圳,深圳第一卫科技有限公司,"['六险一金', '13-16薪', '绩效奖金', '节日礼物']",500-2000人,电子商务,未融资,龙华新区,大专,市场|商务类,2019-05-02,亚马逊数据分析,6k-12k,3-5年
173,5552853,深圳,维沃移动通信有限公司,"['年终分红', '带薪年假', '年度旅游', '岗位晋升']",2000人以上,移动互联网,未融资,宝安区,本科,开发|测试|运维类,3天前发布,安全数据分析师,25k-50k,5-10年
174,5711460,深圳,深圳市君仁科技发展有限公司,"['年底双薪', '绩效奖金', '年终分红', '股票期权']",50-150人,移动互联网,未融资,南山区,本科,产品|需求|项目类,2019-05-05,（急招）数据分析师,8k-12k,1-3年
175,4233245,深圳,深圳萨摩耶互联网金融服务有限公司,"['技能培训', '年度旅游', '岗位晋升', '五险一金']",150-500人,金融,C轮,南山区,本科,开发|测试|运维类,3天前发布,数据分析及数据产品经理岗,10k-20k,1-3年
176,5251454,深圳,深圳市珍爱网信息技术有限公司,"['发展上升型', '朝阳行业', '创业氛围浓厚', '年终分红']",2000人以上,"社交网络,生活服务",不需要融资,南山区,本科,开发|测试|运维类,2019-05-08,高级数据分析师（平台技术部）,18k-25k,3-5年
177,3968052,深圳,百融金融信息服务股份有限公司,"['技能培训', '股票期权', '带薪年假', '定期体检']",500-2000人,"金融,数据服务",C轮,南山区,本科,金融类,3天前发布,数据分析师,10k-20k,1-3年
178,5057865,深圳,深圳大数易智慧科技有限公司,"['年底双薪', '股票期权', '绩效奖金', '专项奖金']",少于15人,人工智能,天使轮,福田区,本科,开发|测试|运维类,2019-04-19,数据分析师,10k-16k,3-5年
179,5315347,深圳,富泰华工业（深圳）有限公司,"['年底双薪', '带薪年假', '全新的平台', '绩效奖金']",2000人以上,"电子商务 ,数据服务",上市公司,宝安区,硕士,开发|测试|运维类,2019-05-03,数据分析算法经理/工程师,18k-35k,3-5年
180,5837148,深圳,深圳市三个阿姨信息科技有限公司,"['节日礼物', '领导好', '五险一金', '岗位晋升']",50-150人,移动互联网,A轮,南山区,本科,产品|需求|项目类,2019-04-18,数据分析师,10k-15k,1-3年
181,5864218,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,23486-证券数据分析工程师（深圳）,22k-43k,3-5年
182,5789857,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-06,数据分析经理,15k-30k,3-5年
183,5057884,深圳,深圳大数易智慧科技有限公司,"['年底双薪', '股票期权', '绩效奖金', '专项奖金']",少于15人,人工智能,天使轮,福田区,本科,开发|测试|运维类,2019-04-19,数据分析师（实习生）,3k-5k,应届毕业生
184,4842134,深圳,风变科技（深圳）有限公司,"['专项奖金', '带薪年假', '定期体检', '六险一金']",150-500人,"移动互联网,教育",A轮,南山区,硕士,开发|测试|运维类,2019-05-09,实习岗-数据分析,4k-8k,不限
185,5845203,深圳,深圳市领域健身有限公司,[],150-500人,生活服务,不需要融资,福田区,本科,产品|需求|项目类,2019-04-19,数据分析经理,10k-15k,3-5年
186,5415591,深圳,深圳市欧普科技有限公司,"['绩效奖金', '年终分红', '带薪年假', '出国拜访']",50-150人,其他,天使轮,龙华新区,本科,市场|商务类,2019-04-17,数据分析助理,4k-8k,1-3年
187,5828229,深圳,深圳点猫科技有限公司,"['专项奖金', '股票期权', '岗位晋升', '年度旅游']",500-2000人,"移动互联网,教育",B轮,宝安区,本科,开发|测试|运维类,2019-05-06,数据分析工程师,12k-24k,不限
188,5751886,深圳,深圳码隆科技有限公司,"['技术大牛集聚', '扁平管理', '五险一金', '领导好']",50-150人,移动互联网,B轮,盐田区,本科,开发|测试|运维类,3天前发布,数据分析实习生,4k-6k,应届毕业生
189,5817995,深圳,深圳市鹿投科技有限公司,[],少于15人,移动互联网,未融资,南山区,本科,产品|需求|项目类,2019-04-18,高级数据分析师,30k-50k,5-10年
190,5822804,深圳,深圳市人人聚财金融信息服务有限公司,"['年底双薪', '节日礼物', '年度旅游', '岗位晋升']",2000人以上,金融,A轮,南山区,本科,产品|需求|项目类,3天前发布,风险管理数据分析师,8k-15k,1-3年
191,3345922,深圳,深圳白骑士大数据有限公司,"['专项奖金', '大数据', '反欺诈', '带薪年假']",50-150人,"企业服务,金融",A轮,南山区,本科,开发|测试|运维类,2019-05-05,数据分析实习生,4k-6k,应届毕业生
192,5872082,深圳,深圳市阿卡索资讯股份有限公司,"['带薪年假', '弹性工作', '美女多', '领导好']",2000人以上,"教育,移动互联网",C轮,罗湖区,不限,产品|需求|项目类,2天前发布,业务建模数据分析师,18k-30k,5-10年
193,5530369,深圳,深圳市万睿智能科技有限公司,"['带薪年假', '绩效奖金', '年度旅游', '定期体检']",500-2000人,"移动互联网,硬件",不需要融资,福田区,本科,开发|测试|运维类,2019-05-05,高级数据分析师,15k-25k,5-10年
194,5811675,深圳,深圳市语臻文化传播有限公司,"['带薪年假', '交通补助', '绩效奖金', '五险一金']",50-150人,"移动互联网,企业服务",不需要融资,龙岗区,本科,开发|测试|运维类,2019-05-07,资深数据分析挖掘师,45k-90k,3-5年
195,5547745,深圳,晨星资讯（深圳）有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",500-2000人,金融,上市公司,福田区,本科,金融类,2019-05-07,（印尼语）基金数据分析员,6k-8k,不限
196,4835899,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,数据分析平台开发工程师（Python）,20k-40k,3-5年
197,3868326,深圳,OPPO广东移动通信有限公司,"['丰厚年终', '扁平管理', '追求极致', '本分']",2000人以上,移动互联网,不需要融资,南山区,本科,开发|测试|运维类,2019-05-05,数据分析师,15k-30k,1-3年
198,5563457,深圳,深圳市万睿智能科技有限公司,"['带薪年假', '绩效奖金', '年度旅游', '定期体检']",500-2000人,"移动互联网,硬件",不需要融资,福田区,本科,开发|测试|运维类,2019-05-05,高级数据分析师,15k-30k,5-10年
199,5770917,深圳,北京维卓网络科技有限公司,"['绩效奖金', '年终分红', '带薪年假', '专项奖金']",50-150人,移动互联网,未融资,南山区,本科,开发|测试|运维类,2019-04-24,网络数据分析顾问,10k-17k,3-5年
200,5535229,深圳,深圳市小赢科技有限责任公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",500-2000人,金融,上市公司,南山区,本科,金融类,2019-05-09,金融数据分析师（用户增长方向）,20k-30k,3-5年
201,5590072,深圳,深圳市小亿网络有限公司,"['技能培训', '岗位晋升', '扁平管理', '年底双薪']",150-500人,"电子商务,生活服务",A轮,宝安区,本科,开发|测试|运维类,2天前发布,大数据开发 （数据分析方向）,12k-20k,3-5年
202,5532275,深圳,晨星资讯（深圳）有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",500-2000人,金融,上市公司,福田区,本科,金融类,2019-05-07,Fund Data Analyst/基金数据分析员,5k-7k,不限
203,4143326,深圳,厦门吉比特网络技术股份有限公司,"['上市游戏公司', '六险一金', '住房补贴', '旅游经费']",500-2000人,游戏,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,广告数据分析师,15k-20k,1-3年
204,5174066,深圳,麦芒（深圳）互联网信息服务有限公司,"['定期体检', '年终分红', '绩效奖金', '专项奖金']",50-150人,"移动互联网,金融",不需要融资,南山区,本科,金融类,2天前发布,反欺诈数据分析师,9k-16k,1-3年
205,5680934,深圳,深圳市客路网络科技有限公司,"['零食水果供应', '带薪年假', '绩效奖金', '扁平管理']",500-2000人,"移动互联网,旅游",D轮及以上,福田区,本科,综合职能|高级管理,3天前发布,财务数据分析师,10k-20k,3-5年
206,5884799,深圳,深圳市星汉激光科技有限公司,[],50-150人,其他,A轮,宝安区,本科,综合职能|高级管理,2019-04-29,财务数据分析师,15k-25k,5-10年
207,5748693,深圳,岩心科技（深圳）有限公司,"['美女如云', '股票期权', '高速发展', '扁平管理']",500-2000人,"移动互联网,金融",D轮及以上,南山区,本科,开发|测试|运维类,2019-05-06,财务数据分析,15k-30k,3-5年
208,5575596,深圳,深圳易帆互动科技有限公司,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",150-500人,"移动互联网,游戏",不需要融资,南山区,本科,运营|编辑|客服类,2019-05-09,游戏数据分析,8k-10k,1-3年
209,5546815,深圳,马上消费金融股份有限公司,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,"金融,移动互联网",不需要融资,福田区,本科,金融类,2019-05-09,反欺诈数据分析师-深圳,10k-20k,1-3年
210,5865547,深圳,上海海万信息科技股份有限公司,[],500-2000人,"移动互联网,金融",不需要融资,福田区,本科,开发|测试|运维类,3天前发布,Bi数据分析师,10k-20k,3-5年
211,5898069,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,开发|测试|运维类,2019-05-09,广告数据分析经理,20k-40k,3-5年
212,5889099,深圳,晨星资讯（深圳）有限公司,"['年底双薪', '绩效奖金', '五险一金', '带薪年假']",500-2000人,金融,上市公司,福田区,本科,金融类,2019-05-07,德语基金数据分析员,6k-8k,不限
213,5697385,深圳,深圳市小赢科技有限责任公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",500-2000人,金融,上市公司,南山区,本科,综合职能|高级管理,2019-05-09,财务数据分析,15k-30k,3-5年
214,5811269,深圳,马上消费金融股份有限公司,"['股票期权', '年终分红', '绩效奖金', '带薪年假']",2000人以上,"金融,移动互联网",不需要融资,福田区,本科,金融类,2019-05-09,安全调查数据分析师,10k-15k,1-3年
215,5405110,深圳,上海海万信息科技股份有限公司,[],500-2000人,"移动互联网,金融",不需要融资,福田区,本科,开发|测试|运维类,2019-05-05,bi数据分析师,10k-20k,3-5年
216,5803893,深圳,深圳市尚游网络科技有限公司,"['年底双薪', '节日礼物', '绩效奖金', '扁平管理']",150-500人,游戏,不需要融资,南山区,本科,产品|需求|项目类,3天前发布,游戏运营数据分析师,10k-20k,1-3年
217,5443637,深圳,深圳市腾讯计算机系统有限公司,[],2000人以上,不限,上市公司,南山区,本科,开发|测试|运维类,1天前发布,SA-腾讯社交广告数据分析工程师（微信广告 深圳）,25k-50k,3-5年
218,5727882,深圳,深圳前海用友力合金融服务有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",500-2000人,金融,不需要融资,南山区,本科,金融类,3天前发布,信贷数据分析,8k-15k,1-3年
219,5274554,深圳,麦芒（深圳）互联网信息服务有限公司,"['定期体检', '年终分红', '绩效奖金', '专项奖金']",50-150人,"移动互联网,金融",不需要融资,南山区,本科,金融类,2019-05-09,风控数据分析师,9k-15k,1-3年
220,5112961,深圳,深圳虾皮信息科技有限公司,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,BI 数据分析师 (Salesforce 方向),10k-20k,1-3年
221,4104957,深圳,北京艾科创意信息技术有限公司,"['年底双薪', '技能培训', '绩效奖金', '岗位晋升']",50-150人,移动互联网,A轮,福田区,本科,开发|测试|运维类,3天前发布,Java高级数据分析工程师,15k-30k,3-5年
222,3565979,深圳,深圳市环球易购电子商务有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",2000人以上,电子商务,上市公司,南山区,本科,开发|测试|运维类,2019-05-05,运营数据分析专家,30k-35k,5-10年
223,3788749,深圳,深圳市长亮科技股份有限公司,"['五险一金', '通讯津贴', '带薪年假', '定期体检']",2000人以上,企业服务,上市公司,福田区,本科,开发|测试|运维类,2019-05-07,金融/银行/互联网 数据分析 数据挖掘岗,8K-15K,不限
224,5915541,深圳,深圳市云杉智行信息技术有限公司,"['共享经济', '风口行业', '前景广阔', '扁平管理']",150-500人,移动互联网,A轮,福田区,本科,产品|需求|项目类,2019-05-09,数据分析运营,9k-13k,1-3年
225,5611264,深圳,深圳传奇生物科技有限公司,[],50-150人,其他,不需要融资,南山区,大专,运营|编辑|客服类,2019-05-07,数据分析客服,5k-6k,1-3年
226,5250466,深圳,腾讯科技（深圳）有限公司,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",2000人以上,"移动互联网 ,游戏",上市公司,南山区,本科,产品|需求|项目类,2019-05-05,PCG01-QQ后台高级数据分析工程师,20k-40k,3-5年
227,5535223,深圳,深圳市小赢科技有限责任公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",500-2000人,金融,上市公司,南山区,本科,金融类,2019-05-09,金融数据分析师（互联网信贷）,15k-20k,3-5年
228,5838016,深圳,深圳市有伴科技有限公司,"['股票期权', '年底双薪', '五险一金', '带薪年假']",150-500人,"移动互联网,教育",C轮,南山区,本科,产品|需求|项目类,3天前发布,数据产品经理（偏数据分析）,8k-15k,1-3年
229,5851738,深圳,深圳市尚游网络科技有限公司,"['年底双薪', '节日礼物', '绩效奖金', '扁平管理']",150-500人,游戏,不需要融资,南山区,本科,产品|需求|项目类,2019-05-07,数据分析师——MMO手游项目,12k-20k,1-3年
230,5112876,深圳,深圳虾皮信息科技有限公司,"['外企氛围', '蓝海市场', '大牛多多', '15天年假']",2000人以上,电子商务,上市公司,南山区,本科,产品|需求|项目类,2019-05-08,BI 资深数据分析师,15k-25k,3-5年
231,5859105,深圳,岩心科技（深圳）有限公司,"['美女如云', '股票期权', '高速发展', '扁平管理']",500-2000人,"移动互联网,金融",D轮及以上,南山区,本科,金融类,3天前发布,高级数据分析师——消费金融风控,15k-30k,3-5年
232,3945445,深圳,上海海万信息科技股份有限公司,[],500-2000人,"移动互联网,金融",不需要融资,福田区,大专,产品|需求|项目类,2019-05-09,Python 数据分析,13k-25k,3-5年
233,4674998,深圳,万翼科技有限公司,"['绩效奖金', '岗位晋升', '管理规范', '通讯津贴']",2000人以上,"生活服务,硬件",上市公司,南山区,本科,开发|测试|运维类,1天前发布,大数据分析工程师,25k-50k,5-10年
234,5005648,深圳,深圳中兴飞贷金融科技有限公司,"['领导高富帅', '女同事白富美', '公司环境好', '健身房少不了']",500-2000人,"移动互联网,金融",B轮,南山区,本科,开发|测试|运维类,2019-05-08,大数据分析leader,25k-50k,5-10年
235,2729009,深圳,维沃移动通信有限公司,"['年终分红', '带薪年假', '年度旅游', '岗位晋升']",2000人以上,移动互联网,未融资,福田区,本科,开发|测试|运维类,3天前发布,软件大数据分析工程师,20k-40k,1-3年
