,0,1,2,3,4,5,6,7,8,9,10,11,12,13
123,5814049,杭州,观澜网络（杭州）有限公司,"['扁平管理', '弹性工作', '期权']",500-2000人,"医疗健康,企业服务",D轮及以上,滨江区,本科,运营|编辑|客服类,2天前发布,高级数据分析/数据运营专家（丁香医生&amp;丁香妈妈）,18k-25k,5-10年
124,5606252,杭州,上海国际广告展览有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",500-2000人,"O2O,企业服务",上市公司,下沙,本科,开发|测试|运维类,2天前发布,数据分析实习生,2k-4k,应届毕业生
125,4158470,杭州,杭州大猷网络科技有限公司,"['年底双薪', '午餐补助', '专项奖金', '弹性工作']",50-150人,"移动互联网,金融",天使轮,拱墅区,硕士,产品|需求|项目类,1天前发布,数据分析实习生,3k-6k,应届毕业生
126,5803746,杭州,广州酷旅旅行社有限公司,"['牛人云集', '技能培训', '豪华下午茶', '酒店预订']",500-2000人,"电子商务,生活服务",D轮及以上,滨江区,本科,市场|商务类,1天前发布,商业数据分析师,15k-25k,3-5年
127,4856780,杭州,杭州云豆科技有限公司,"['五险一金', '带薪年假', '股票期权', '定期体检']",150-500人,"移动互联网,电子商务",B轮,滨江区,大专,运营|编辑|客服类,2019-05-08,商品数据分析,8k-10k,1-3年
128,5909502,杭州,阿里健康科技（中国）有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",150-500人,"移动互联网,电子商务",上市公司,余杭区,硕士,产品|需求|项目类,2天前发布,商业数据分析高级专家,30k-40k,5-10年
129,5919690,杭州,爱财科技有限公司,"['带薪年假', '年度旅游', '岗位晋升', '扁平管理']",500-2000人,金融,C轮,拱墅区,本科,产品|需求|项目类,2天前发布,资深贷后数据分析专员,15k-30k,5-10年
130,5620937,杭州,安徽菜菜电子商务有限公司,"['年终分红', '午餐补助', '年底双薪', '全额五险一金']",500-2000人,"移动互联网,电子商务",A轮,拱墅区,本科,开发|测试|运维类,09:46发布,BI数据分析师,25k-45k,3-5年
131,5918285,杭州,杭州悠可化妆品有限公司,"['绩效奖金', '股票期权', '专项奖金', '五险一金']",500-2000人,电子商务,上市公司,江干区,本科,产品|需求|项目类,11:13发布,IT数据分析实习生,2k-3k,应届毕业生
132,5830246,杭州,北京嘀嘀无限科技发展有限公司,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",2000人以上,移动互联网,不需要融资,余杭区,本科,运营|编辑|客服类,2019-04-16,业务数据分析专家(J190404012),15k-20k,3-5年
133,5677057,杭州,杭州亿方云网络科技有限公司,"['硅谷技术', '顶级风投', '环境自由', '弹性工作']",150-500人,"移动互联网,数据服务",B轮,西湖区,本科,市场|商务类,2019-05-12,高级商业数据分析师,25k-30k,3-5年
134,5686161,杭州,微贷（杭州）金融信息服务有限公司,"['绩效奖金', '岗位晋升', '年度旅游', '定期体检']",2000人以上,金融,上市公司,江干区,本科,市场|商务类,2019-05-09,高级数据分析专员,6k-11k,3-5年
135,5848986,杭州,杭州凡声科技有限公司,[],150-500人,"移动互联网,金融",B轮,拱墅区,不限,市场|商务类,2019-05-08,销售数据分析主管,10k-20k,3-5年
136,5547847,杭州,观澜网络（杭州）有限公司,"['扁平管理', '弹性工作', '期权']",500-2000人,"医疗健康,企业服务",D轮及以上,滨江区,本科,开发|测试|运维类,3天前发布,数据分析专家,18k-25k,5-10年
137,5813724,杭州,北京嘀嘀无限科技发展有限公司,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",2000人以上,移动互联网,不需要融资,余杭区,本科,产品|需求|项目类,2019-05-06,商业数据分析师(J190402018),35k-45k,5-10年
138,5916133,杭州,网易（杭州）有限公司,"['节日礼物', '技能培训', '免费班车', '带薪年假']",2000人以上,"电子商务,移动互联网",上市公司,滨江区,本科,开发|测试|运维类,2019-05-09,商业数据分析总监,60k-80k,10年以上
139,5758677,杭州,广州酷旅旅行社有限公司,"['牛人云集', '技能培训', '豪华下午茶', '酒店预订']",500-2000人,"电子商务,生活服务",D轮及以上,滨江区,本科,开发|测试|运维类,1天前发布,bi数据分析师,15k-25k,3-5年
140,5513996,杭州,微贷（杭州）金融信息服务有限公司,"['绩效奖金', '岗位晋升', '年度旅游', '定期体检']",2000人以上,金融,上市公司,江干区,硕士,开发|测试|运维类,2019-04-23,BI数据分析师(J10137),10k-15k,不限
141,5839882,杭州,杭州兑吧网络科技有限公司,"['包午餐晚餐', '奖金多多多', '零食下午茶', '全员出国游']",500-2000人,移动互联网,上市公司,西湖区,本科,开发|测试|运维类,2019-05-09,风控数据分析师（兑吧）,10k-18k,3-5年
142,4103832,杭州,深圳市长亮科技股份有限公司,"['五险一金', '通讯津贴', '带薪年假', '定期体检']",2000人以上,企业服务,上市公司,滨江区,硕士,开发|测试|运维类,1天前发布,初级金融、互联网 数据分析挖掘机器学习研究岗,10k-20k,1-3年
143,5870964,杭州,浙江元旨科技有限公司,"['带薪年假', '绩效奖金', '领导好', '扁平管理']",50-150人,"移动互联网,社交网络",不需要融资,滨江区,本科,开发|测试|运维类,09:11发布,大数据分析工程师,10k-20k,3-5年
144,5606752,杭州,杭州京美君和信息技术有限公司,"['绩效奖金', '午餐补助', '节日礼物', '领导好']",150-500人,移动互联网 电子商务,未融资,西湖区,不限,开发|测试|运维类,19:46发布,大数据分析工程师,15k-22k,5-10年
145,5718021,杭州,杭州安恒信息技术股份有限公司,"['年终分红', '股票期权', '绩效奖金', '五险一金']",500-2000人,"信息安全 ,数据服务",D轮及以上,滨江区,本科,开发|测试|运维类,18:36发布,大数据分析项目经理,15k-20k,3-5年
146,5607314,杭州,杭州卷瓜网络有限公司,"['节日礼物', '出国旅游', '自主晋升计划', '买手战略']",500-2000人,电子商务,上市公司,西湖区,不限,开发|测试|运维类,10:09发布,大数据分析工程师,15k-22k,5-10年
147,5540449,杭州,杭州火烧云科技有限公司,"['美女多', '六险一金', '快乐高效文化', '绩效奖金']",500-2000人,"移动互联网,O2O",D轮及以上,西湖区,本科,开发|测试|运维类,10:31发布,BI（数据分析）,10k-20k,1-3年
148,5425592,杭州,观澜网络（杭州）有限公司,"['扁平管理', '弹性工作', '期权']",500-2000人,"医疗健康,企业服务",D轮及以上,滨江区,本科,运营|编辑|客服类,2天前发布,会员数据分析专家（To C）,13k-25k,3-5年
149,3116205,杭州,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",500-2000人,移动互联网,上市公司,西湖区,不限,开发|测试|运维类,3天前发布,数据分析师（咨询部）,10k-15k,不限
150,5367046,杭州,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",500-2000人,移动互联网,上市公司,西湖区,本科,开发|测试|运维类,3天前发布,高级数据分析师,10k-20k,不限
151,5527073,杭州,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",500-2000人,移动互联网,上市公司,西湖区,本科,开发|测试|运维类,3天前发布,商业数据分析师,10k-15k,不限
152,5744794,杭州,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",500-2000人,移动互联网,上市公司,西湖区,本科,市场|商务类,3天前发布,高级商业数据分析师,10k-18k,不限
153,4065238,杭州,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",500-2000人,移动互联网,上市公司,西湖区,本科,开发|测试|运维类,3天前发布,大数据分析工程师,10k-15k,1-3年
